0.000000 0.447785 0.522821 0.555538 0.573760 0.586533 0.597875 0.610257 0.626431 0.653249 0.852604 0.000000 
0.000000 0.447793 0.522827 0.555543 0.573765 0.586538 0.597879 0.610261 0.626436 0.653254 0.849149 0.750000 
0.000000 0.447817 0.522843 0.555557 0.573778 0.586550 0.597892 0.610274 0.626449 0.653270 0.837505 1.500000 
0.000000 0.447857 0.522870 0.555580 0.573800 0.586572 0.597913 0.610296 0.626472 0.653296 0.818012 2.250000 
0.000000 0.447914 0.522908 0.555613 0.573830 0.586601 0.597943 0.610326 0.626504 0.653332 0.792438 3.000000 
0.000000 0.447986 0.522958 0.555655 0.573869 0.586640 0.597981 0.610365 0.626544 0.653379 0.763336 3.750000 
0.000000 0.448075 0.523018 0.555706 0.573917 0.586687 0.598028 0.610413 0.626594 0.653436 0.733217 4.500000 
0.000000 0.448180 0.523089 0.555767 0.573974 0.586742 0.598083 0.610469 0.626653 0.653501 0.703966 5.250000 
0.000000 0.448301 0.523170 0.555837 0.574040 0.586806 0.598147 0.610534 0.626722 0.653572 0.676646 6.000000 
0.000000 0.448438 0.523263 0.555916 0.574114 0.586878 0.598220 0.610608 0.626799 0.653637 0.651637 6.750000 
0.000000 0.448591 0.523367 0.556004 0.574197 0.586959 0.598301 0.610690 0.626885 0.653664 0.628894 7.500000 
0.000000 0.448760 0.523482 0.556102 0.574289 0.587049 0.598390 0.610781 0.626980 0.653580 0.608180 8.250000 
0.000000 0.448945 0.523607 0.556210 0.574389 0.587147 0.598488 0.610881 0.627082 0.653236 0.589210 9.000000 
0.000000 0.449147 0.523743 0.556326 0.574498 0.587253 0.598594 0.610989 0.627189 0.652375 0.571722 9.750000 
0.000000 0.449364 0.523891 0.556452 0.574616 0.587369 0.598709 0.611106 0.627290 0.650616 0.555495 10.500000 
0.000000 0.449598 0.524049 0.556588 0.574743 0.587492 0.598833 0.611231 0.627354 0.647491 0.540350 11.250000 
0.000000 0.449847 0.524218 0.556732 0.574878 0.587624 0.598965 0.611363 0.627317 0.642549 0.526141 12.000000 
0.000000 0.450112 0.524398 0.556886 0.575022 0.587765 0.599105 0.611495 0.627043 0.635489 0.512751 12.750000 
0.000000 0.450394 0.524589 0.557049 0.575175 0.587914 0.599254 0.611613 0.626303 0.626286 0.500083 13.500000 
0.000000 0.450691 0.524790 0.557222 0.575336 0.588072 0.599408 0.611678 0.624758 0.615212 0.488057 14.250000 
0.000000 0.451004 0.525003 0.557404 0.575506 0.588237 0.599563 0.611603 0.622001 0.602763 0.476605 15.000000 
0.000000 0.451334 0.525226 0.557595 0.575685 0.588410 0.599701 0.611232 0.617640 0.589518 0.465672 15.750000 
0.000000 0.451679 0.525461 0.557795 0.575873 0.588588 0.599783 0.610306 0.611419 0.575995 0.455208 16.500000 
0.000000 0.452040 0.525706 0.558005 0.576068 0.588759 0.599722 0.608481 0.603321 0.562572 0.445172 17.250000 
0.000000 0.452417 0.525962 0.558224 0.576268 0.588899 0.599359 0.605372 0.593582 0.549475 0.435528 18.000000 
