0.000000 0.432786 0.505853 0.532435 0.546103 0.556319 0.566561 0.578896 0.595820 0.624780 0.977656 0.000000 
0.000000 0.432792 0.505857 0.532439 0.546107 0.556322 0.566565 0.578899 0.595824 0.624785 0.975331 0.500000 
0.000000 0.432809 0.505870 0.532450 0.546118 0.556333 0.566576 0.578911 0.595835 0.624797 0.932746 1.000000 
0.000000 0.432838 0.505891 0.532469 0.546136 0.556352 0.566594 0.578929 0.595854 0.624819 0.869401 1.500000 
0.000000 0.432879 0.505920 0.532496 0.546162 0.556377 0.566620 0.578955 0.595881 0.624848 0.819550 2.000000 
0.000000 0.432932 0.505958 0.532530 0.546195 0.556410 0.566653 0.578989 0.595916 0.624887 0.779769 2.500000 
0.000000 0.432996 0.506004 0.532572 0.546235 0.556450 0.566694 0.579030 0.595958 0.624933 0.746306 3.000000 
0.000000 0.433071 0.506059 0.532621 0.546283 0.556498 0.566741 0.579078 0.596008 0.624989 0.717288 3.500000 
0.000000 0.433158 0.506122 0.532678 0.546338 0.556553 0.566797 0.579134 0.596066 0.625052 0.691623 4.000000 
0.000000 0.433257 0.506194 0.532742 0.546401 0.556615 0.566859 0.579198 0.596132 0.625125 0.668579 4.500000 
0.000000 0.433368 0.506274 0.532815 0.546471 0.556684 0.566929 0.579269 0.596205 0.625206 0.647631 5.000000 
0.000000 0.433490 0.506362 0.532894 0.546548 0.556761 0.567006 0.579347 0.596286 0.625295 0.628396 5.500000 
0.000000 0.433624 0.506459 0.532982 0.546633 0.556845 0.567091 0.579433 0.596374 0.625393 0.610591 6.000000 
0.000000 0.433769 0.506564 0.533077 0.546725 0.556937 0.567183 0.579526 0.596471 0.625499 0.593999 6.500000 
0.000000 0.433926 0.506678 0.533179 0.546824 0.557035 0.567282 0.579627 0.596575 0.625614 0.578451 7.000000 
0.000000 0.434095 0.506800 0.533289 0.546931 0.557141 0.567389 0.579735 0.596686 0.625737 0.563812 7.500000 
0.000000 0.434275 0.506930 0.533407 0.547045 0.557255 0.567503 0.579850 0.596806 0.625869 0.549974 8.000000 
0.000000 0.434467 0.507069 0.533532 0.547166 0.557375 0.567624 0.579973 0.596933 0.626010 0.536846 8.500000 
0.000000 0.434670 0.507216 0.533665 0.547295 0.557503 0.567753 0.580104 0.597068 0.626158 0.524353 9.000000 
0.000000 0.434885 0.507372 0.533806 0.547431 0.557639 0.567889 0.580242 0.597210 0.626316 0.512432 9.500000 
0.000000 0.435112 0.507536 0.533954 0.547574 0.557781 0.568033 0.580387 0.597360 0.626482 0.501028 10.000000 
0.000000 0.435350 0.507708 0.534109 0.547725 0.557931 0.568184 0.580540 0.597518 0.626657 0.490096 10.500000 
0.000000 0.435600 0.507889 0.534273 0.547883 0.558088 0.568342 0.580701 0.597684 0.626839 0.479595 11.000000 
0.000000 0.435861 0.508078 0.534443 0.548049 0.558253 0.568507 0.580868 0.597857 0.627029 0.469489 11.500000 
0.000000 0.436134 0.508276 0.534622 0.548222 0.558425 0.568680 0.581044 0.598039 0.627037 0.459750 12.000000 
0.000000 0.436418 0.508482 0.534808 0.548402 0.558604 0.568861 0.581226 0.598227 0.623731 0.450348 12.500000 
0.000000 0.436714 0.508696 0.535001 0.548589 0.558790 0.569048 0.581417 0.598424 0.612607 0.441260 13.000000 
0.000000 0.437021 0.508919 0.535203 0.548784 0.558984 0.569243 0.581614 0.598628 0.599335 0.432465 13.500000 
0.000000 0.437340 0.509150 0.535411 0.548987 0.559185 0.569446 0.581819 0.598840 0.586442 0.423943 14.000000 
0.000000 0.437670 0.509390 0.535628 0.549196 0.559394 0.569655 0.582032 0.599060 0.574008 0.415678 14.500000 
0.000000 0.438012 0.509638 0.535852 0.549413 0.559609 0.569872 0.582252 0.599287 0.562004 0.407653 15.000000 
0.000000 0.438365 0.509894 0.536083 0.549638 0.559832 0.570097 0.582479 0.599493 0.550400 0.399854 15.500000 
0.000000 0.438730 0.510159 0.536322 0.549869 0.560063 0.570329 0.582714 0.598584 0.539173 0.392269 16.000000 
0.000000 0.439106 0.510432 0.536569 0.550108 0.560300 0.570568 0.582957 0.591647 0.528300 0.384885 16.500000 
0.000000 0.439494 0.510713 0.536823 0.550355 0.560545 0.570814 0.583207 0.580489 0.517759 0.377693 17.000000 
0.000000 0.439893 0.511003 0.537085 0.550609 0.560798 0.571068 0.583464 0.569226 0.507531 0.370682 17.500000 
0.000000 0.440304 0.511301 0.537355 0.550870 0.561057 0.571330 0.583724 0.558284 0.497600 0.363843 18.000000 
0.000000 0.440726 0.511608 0.537632 0.551138 0.561324 0.571598 0.583660 0.547652 0.487950 0.357168 18.500000 
0.000000 0.441159 0.511923 0.537916 0.551414 0.561598 0.571874 0.579857 0.537314 0.478565 0.350649 19.000000 
0.000000 0.441604 0.512246 0.538209 0.551697 0.561880 0.572158 0.570403 0.527255 0.469433 0.344280 19.500000 
0.000000 0.442060 0.512578 0.538508 0.551988 0.562169 0.572448 0.560004 0.517460 0.460540 0.338053 20.000000 
0.000000 0.442527 0.512918 0.538816 0.552286 0.562465 0.572670 0.549840 0.507918 0.451876 0.331962 20.500000 
0.000000 0.443006 0.513266 0.539131 0.552591 0.562768 0.571101 0.539932 0.498615 0.443429 0.326001 21.000000 
0.000000 0.443496 0.513623 0.539453 0.552904 0.563079 0.563745 0.530268 0.489542 0.435190 0.320166 21.500000 
0.000000 0.443997 0.513988 0.539783 0.553224 0.563395 0.554007 0.520838 0.480688 0.427149 0.314451 22.000000 
