0.010000 0.271828 0.271828 0.271828 0.271828 0.271828 0.271828 0.271828 0.271825 0.271806 0.262118 0.000000 
0.010000 0.271828 0.271828 0.271828 0.271828 0.271828 0.271828 0.271828 0.271825 0.271806 0.262143 1.000000 
0.010000 0.271828 0.271828 0.271828 0.271828 0.271828 0.271828 0.271828 0.271825 0.271806 0.262242 2.000000 
0.010000 0.271828 0.271828 0.271828 0.271828 0.271828 0.271828 0.271827 0.271825 0.271805 0.262494 3.000000 
0.010000 0.271828 0.271828 0.271828 0.271828 0.271828 0.271828 0.271827 0.271825 0.271804 0.262988 4.000000 
0.010000 0.271828 0.271828 0.271828 0.271828 0.271828 0.271828 0.271827 0.271825 0.271802 0.263753 5.000000 
0.010000 0.271828 0.271828 0.271828 0.271828 0.271828 0.271828 0.271827 0.271825 0.271800 0.264709 6.000000 
0.010000 0.271828 0.271828 0.271828 0.271828 0.271828 0.271828 0.271827 0.271824 0.271798 0.265720 7.000000 
0.010000 0.271828 0.271828 0.271828 0.271828 0.271828 0.271828 0.271827 0.271824 0.271795 0.266677 8.000000 
0.010000 0.271828 0.271828 0.271828 0.271828 0.271828 0.271828 0.271827 0.271823 0.271792 0.267525 9.000000 
0.010000 0.271828 0.271828 0.271828 0.271828 0.271828 0.271828 0.271827 0.271823 0.271788 0.268252 10.000000 
0.010000 0.271828 0.271828 0.271828 0.271828 0.271828 0.271828 0.271827 0.271822 0.271784 0.268862 11.000000 
0.010000 0.271828 0.271828 0.271828 0.271828 0.271828 0.271828 0.271827 0.271822 0.271779 0.269371 12.000000 
0.010000 0.271828 0.271828 0.271828 0.271828 0.271828 0.271828 0.271827 0.271821 0.271773 0.269792 13.000000 
0.010000 0.271828 0.271828 0.271828 0.271828 0.271828 0.271828 0.271826 0.271820 0.271765 0.270140 14.000000 
0.010000 0.271828 0.271828 0.271828 0.271828 0.271828 0.271828 0.271826 0.271819 0.271757 0.270428 15.000000 
0.010000 0.271828 0.271828 0.271828 0.271828 0.271828 0.271827 0.271826 0.271818 0.271748 0.270665 16.000000 
0.010000 0.271828 0.271828 0.271828 0.271828 0.271828 0.271827 0.271825 0.271816 0.271736 0.270861 17.000000 
0.010000 0.271828 0.271828 0.271828 0.271828 0.271828 0.271827 0.271825 0.271814 0.271723 0.271024 18.000000 
0.010000 0.271828 0.271828 0.271828 0.271828 0.271828 0.271827 0.271825 0.271812 0.271708 0.271158 19.000000 
0.010000 0.271828 0.271828 0.271828 0.271828 0.271828 0.271827 0.271824 0.271810 0.271691 0.271270 20.000000 
0.010000 0.271828 0.271828 0.271828 0.271828 0.271828 0.271827 0.271823 0.271808 0.271671 0.271362 21.000000 
0.010000 0.271828 0.271828 0.271828 0.271828 0.271828 0.271827 0.271823 0.271804 0.271647 0.271439 22.000000 
0.010000 0.271828 0.271828 0.271828 0.271828 0.271828 0.271826 0.271822 0.271801 0.271620 0.271503 23.000000 
0.010000 0.271828 0.271828 0.271828 0.271828 0.271827 0.271826 0.271821 0.271797 0.271588 0.271557 24.000000 
0.010000 0.271828 0.271828 0.271828 0.271828 0.271827 0.271826 0.271820 0.271792 0.271552 0.271601 25.000000 
0.010000 0.271828 0.271828 0.271828 0.271828 0.271827 0.271825 0.271819 0.271786 0.271509 0.271638 26.000000 
0.010000 0.271828 0.271828 0.271828 0.271828 0.271827 0.271825 0.271817 0.271780 0.271460 0.271669 27.000000 
0.010000 0.271828 0.271828 0.271828 0.271828 0.271827 0.271824 0.271815 0.271772 0.271403 0.271695 28.000000 
0.010000 0.271828 0.271828 0.271828 0.271828 0.271827 0.271824 0.271813 0.271763 0.271336 0.271716 29.000000 
0.010000 0.271828 0.271828 0.271828 0.271827 0.271826 0.271823 0.271811 0.271753 0.271259 0.271734 30.000000 
0.010000 0.271828 0.271828 0.271828 0.271827 0.271826 0.271822 0.271808 0.271741 0.271171 0.271749 31.000000 
0.010000 0.271828 0.271828 0.271828 0.271827 0.271826 0.271821 0.271805 0.271727 0.271069 0.271762 32.000000 
0.010000 0.271828 0.271828 0.271828 0.271827 0.271825 0.271820 0.271802 0.271711 0.270953 0.271773 33.000000 
0.010000 0.271828 0.271828 0.271828 0.271827 0.271825 0.271819 0.271797 0.271693 0.270821 0.271781 34.000000 
0.010000 0.271828 0.271828 0.271828 0.271827 0.271824 0.271818 0.271792 0.271671 0.270674 0.271789 35.000000 
0.010000 0.271828 0.271828 0.271827 0.271826 0.271824 0.271816 0.271787 0.271645 0.270515 0.271795 36.000000 
0.010000 0.271828 0.271828 0.271827 0.271826 0.271823 0.271814 0.271780 0.271616 0.270351 0.271800 37.000000 
0.010000 0.271828 0.271828 0.271827 0.271826 0.271822 0.271811 0.271772 0.271581 0.270196 0.271805 38.000000 
0.010000 0.271828 0.271828 0.271827 0.271826 0.271821 0.271809 0.271763 0.271541 0.270077 0.271809 39.000000 
0.010000 0.271828 0.271828 0.271827 0.271825 0.271820 0.271806 0.271752 0.271494 0.270026 0.271812 40.000000 
0.010000 0.271828 0.271827 0.271827 0.271825 0.271819 0.271802 0.271740 0.271440 0.270061 0.271814 41.000000 
0.010000 0.271828 0.271827 0.271826 0.271824 0.271817 0.271798 0.271725 0.271377 0.270177 0.271816 42.000000 
0.010000 0.271828 0.271827 0.271826 0.271823 0.271816 0.271792 0.271708 0.271304 0.270341 0.271818 43.000000 
0.010000 0.271828 0.271827 0.271826 0.271822 0.271814 0.271787 0.271688 0.271219 0.270524 0.271820 44.000000 
0.010000 0.271828 0.271827 0.271825 0.271822 0.271811 0.271780 0.271665 0.271122 0.270702 0.271821 45.000000 
0.010000 0.271827 0.271827 0.271825 0.271820 0.271808 0.271772 0.271638 0.271011 0.270865 0.271822 46.000000 
0.010000 0.271827 0.271826 0.271824 0.271819 0.271805 0.271762 0.271607 0.270887 0.271010 0.271823 47.000000 
0.010000 0.271827 0.271826 0.271824 0.271818 0.271801 0.271751 0.271570 0.270750 0.271136 0.271824 48.000000 
0.010000 0.271827 0.271826 0.271823 0.271816 0.271797 0.271738 0.271527 0.270606 0.271243 0.271825 49.000000 
0.010000 0.271827 0.271825 0.271822 0.271814 0.271791 0.271724 0.271477 0.270465 0.271335 0.271825 50.000000 
0.010000 0.271827 0.271825 0.271821 0.271811 0.271785 0.271706 0.271419 0.270346 0.271413 0.271826 51.000000 
0.010000 0.271826 0.271824 0.271820 0.271809 0.271778 0.271686 0.271352 0.270276 0.271479 0.271826 52.000000 
0.010000 0.271826 0.271824 0.271818 0.271805 0.271770 0.271662 0.271274 0.270280 0.271534 0.271826 53.000000 
0.010000 0.271826 0.271823 0.271817 0.271801 0.271760 0.271634 0.271184 0.270357 0.271581 0.271827 54.000000 
0.010000 0.271825 0.271822 0.271815 0.271797 0.271749 0.271601 0.271082 0.270487 0.271620 0.271827 55.000000 
0.010000 0.271825 0.271821 0.271813 0.271792 0.271735 0.271563 0.270967 0.270641 0.271653 0.271827 56.000000 
0.010000 0.271824 0.271820 0.271810 0.271785 0.271720 0.271519 0.270840 0.270797 0.271681 0.271827 57.000000 
0.010000 0.271824 0.271818 0.271807 0.271778 0.271701 0.271467 0.270705 0.270942 0.271704 0.271827 58.000000 
0.010000 0.271823 0.271817 0.271803 0.271770 0.271680 0.271407 0.270573 0.271073 0.271724 0.271828 59.000000 
0.010000 0.271822 0.271815 0.271799 0.271760 0.271655 0.271338 0.270461 0.271187 0.271740 0.271828 60.000000 
0.010000 0.271821 0.271813 0.271794 0.271749 0.271626 0.271257 0.270394 0.271285 0.271754 0.271828 61.000000 
0.010000 0.271819 0.271810 0.271788 0.271735 0.271591 0.271165 0.270394 0.271370 0.271766 0.271828 62.000000 
0.010000 0.271818 0.271807 0.271782 0.271719 0.271551 0.271060 0.270463 0.271441 0.271776 0.271828 63.000000 
0.010000 0.271816 0.271803 0.271774 0.271701 0.271505 0.270943 0.270581 0.271502 0.271784 0.271828 64.000000 
0.010000 0.271814 0.271799 0.271765 0.271679 0.271451 0.270817 0.270723 0.271553 0.271791 0.271828 65.000000 
0.010000 0.271812 0.271794 0.271754 0.271654 0.271388 0.270688 0.270866 0.271596 0.271797 0.271828 66.000000 
0.010000 0.271809 0.271788 0.271741 0.271624 0.271314 0.270571 0.271001 0.271633 0.271802 0.271828 67.000000 
0.010000 0.271806 0.271782 0.271726 0.271590 0.271230 0.270485 0.271122 0.271664 0.271806 0.271828 68.000000 
0.010000 0.271802 0.271774 0.271709 0.271550 0.271134 0.270457 0.271228 0.271690 0.271809 0.271828 69.000000 
0.010000 0.271798 0.271765 0.271689 0.271502 0.271026 0.270496 0.271320 0.271711 0.271812 0.271828 70.000000 
0.010000 0.271792 0.271754 0.271665 0.271448 0.270908 0.270592 0.271398 0.271730 0.271815 0.271828 71.000000 
